,budget,popularity,revenue,runtime
8879,21818607.837143928,2.352048,66682344.3390211,86.0
8880,21818607.837143928,0.911901,66682344.3390211,79.0
8881,21818607.837143928,0.788562,66682344.3390211,90.0
8882,200000.0,0.005605,66682344.3390211,90.0
8883,21818607.837143928,1.098447,66682344.3390211,98.0
8884,21818607.837143928,4.70231,66682344.3390211,61.0
8885,21818607.837143928,0.743813,66682344.3390211,94.0
8886,21818607.837143928,1.353069,66682344.3390211,90.0
8887,21818607.837143928,1.447152,66682344.3390211,169.0
8888,21818607.837143928,0.084724,66682344.3390211,37.0
8889,21818607.837143928,0.25268,66682344.3390211,87.0
8890,21818607.837143928,0.959275,66682344.3390211,90.0
8891,21818607.837143928,0.215474,66682344.3390211,92.0
8892,21818607.837143928,3.496181,66682344.3390211,230.0
8893,21818607.837143928,3.470426,66682344.3390211,106.0
8894,21818607.837143928,3.59535,66682344.3390211,103.0
8895,21818607.837143928,2.287275,66682344.3390211,80.0
8896,21818607.837143928,1.098982,66682344.3390211,100.0
8897,21818607.837143928,0.556292,66682344.3390211,110.0
8898,21818607.837143928,1.874916,66682344.3390211,98.0
8899,200000.0,1.386665,66682344.3390211,94.0
8900,21818607.837143928,2.528537,66682344.3390211,89.0
8901,21818607.837143928,1.17723,66682344.3390211,90.0
8902,21818607.837143928,0.95587,66682344.3390211,85.0
8903,21818607.837143928,0.849344,66682344.3390211,86.0
8904,21818607.837143928,0.360787,66682344.3390211,84.0
8905,10000.0,0.732884,150000.0,103.0
8906,21818607.837143928,0.901256,66682344.3390211,113.0
8907,21818607.837143928,0.708052,66682344.3390211,88.0
8908,21818607.837143928,1.44879,66682344.3390211,105.0
8909,80000000.0,15.813629,294804195.0,138.0
8910,21818607.837143928,0.275856,66682344.3390211,73.0
8911,21818607.837143928,0.579485,66682344.3390211,88.0
8912,21818607.837143928,0.830483,66682344.3390211,132.0
8913,21818607.837143928,0.929757,66682344.3390211,120.0
8914,21818607.837143928,1.639233,66682344.3390211,101.0
8915,21818607.837143928,5.146043,66682344.3390211,113.0
8916,21818607.837143928,2.193513,66682344.3390211,91.0
8917,21818607.837143928,6.955841,66682344.3390211,93.0
8918,21818607.837143928,0.637629,66682344.3390211,83.0
8919,21818607.837143928,4.388407,66682344.3390211,96.0
8920,21818607.837143928,0.612006,66682344.3390211,105.0
8921,21818607.837143928,0.57077,66682344.3390211,91.0
8922,21818607.837143928,0.404425,66682344.3390211,97.0
8923,21818607.837143928,5.544992,66682344.3390211,75.0
8924,21818607.837143928,0.5223,66682344.3390211,90.0
8925,21818607.837143928,0.150525,66682344.3390211,85.0
8926,21818607.837143928,0.117208,66682344.3390211,77.0
8927,21818607.837143928,0.742863,66682344.3390211,89.0
8928,21818607.837143928,0.993645,66682344.3390211,99.0
8929,12000000.0,10.95023,66682344.3390211,125.0
8930,21818607.837143928,0.199247,66682344.3390211,74.0
8931,21818607.837143928,1.807175,66682344.3390211,70.0
8932,21818607.837143928,0.017647,66682344.3390211,97.27631980469943
8933,21818607.837143928,2.775514,66682344.3390211,81.0
8934,21818607.837143928,1.903155,66682344.3390211,92.0
8935,21818607.837143928,1.372814,66682344.3390211,87.0
8936,21818607.837143928,0.410423,66682344.3390211,115.0
8937,21818607.837143928,0.194407,66682344.3390211,92.0
8938,21818607.837143928,2.146347,66682344.3390211,94.0
8939,21818607.837143928,4.434073,66682344.3390211,85.0
8940,21818607.837143928,0.493106,66682344.3390211,118.0
8941,21818607.837143928,0.488704,66682344.3390211,98.0
8942,21818607.837143928,0.011823,66682344.3390211,97.27631980469943
8943,21818607.837143928,0.036471,66682344.3390211,78.0
8944,21818607.837143928,0.014984,66682344.3390211,80.0
8945,6000000.0,5.159939,66682344.3390211,90.0
8946,21818607.837143928,0.001856,66682344.3390211,81.0
8947,21818607.837143928,0.110854,66682344.3390211,81.0
8948,21818607.837143928,0.101382,66682344.3390211,97.27631980469943
8949,21818607.837143928,0.673164,66682344.3390211,4.0
8950,21818607.837143928,0.426007,66682344.3390211,12.0
8951,21818607.837143928,1.545541,66682344.3390211,102.0
8952,21818607.837143928,10.415724,66682344.3390211,98.0
8953,21818607.837143928,1.15526,66682344.3390211,97.0
8954,21818607.837143928,0.274176,66682344.3390211,104.0
8955,21818607.837143928,2.795347,66682344.3390211,71.0
8956,40000000.0,9.447808,34227298.0,109.0
8957,21818607.837143928,2.968976,66682344.3390211,83.0
8958,21818607.837143928,0.002317,66682344.3390211,86.0
8959,21818607.837143928,0.008663,66682344.3390211,100.0
8960,21818607.837143928,0.232337,66682344.3390211,97.27631980469943
8961,21818607.837143928,0.008267,66682344.3390211,149.0
8962,21818607.837143928,0.907234,66682344.3390211,89.0
8963,21818607.837143928,1.089444,66682344.3390211,92.0
8964,21818607.837143928,0.001181,66682344.3390211,30.0
8965,21818607.837143928,1.172748,66682344.3390211,64.0
8966,21818607.837143928,0.743082,66682344.3390211,77.0
8967,21818607.837143928,0.27606,66682344.3390211,102.0
8968,21818607.837143928,0.402254,66682344.3390211,100.0
8969,21818607.837143928,3.825472,66682344.3390211,80.0
8970,21818607.837143928,2.730363,66682344.3390211,84.0
8971,21818607.837143928,2.507551,66682344.3390211,89.0
8972,21818607.837143928,4.704713,66682344.3390211,71.0
8973,21818607.837143928,0.41938,66682344.3390211,97.0
8974,21818607.837143928,0.11542,66682344.3390211,100.0
8975,21818607.837143928,0.050485,66682344.3390211,93.0
8976,21818607.837143928,0.038824,66682344.3390211,97.27631980469943
8977,21818607.837143928,0.571042,66682344.3390211,80.0
8978,21818607.837143928,0.445127,66682344.3390211,90.0
8979,21818607.837143928,0.178094,66682344.3390211,90.0
8980,21818607.837143928,1.484046,66682344.3390211,95.0
8981,21818607.837143928,1.431897,66682344.3390211,95.0
8982,21818607.837143928,0.006296,66682344.3390211,104.0
8983,5000000.0,1.97894,66682344.3390211,88.0
8984,21818607.837143928,0.000344,66682344.3390211,97.0
8985,21818607.837143928,0.628683,66682344.3390211,108.0
8986,21818607.837143928,0.08472,13.0,98.0
8987,21818607.837143928,1.625023,66682344.3390211,92.0
8988,21818607.837143928,0.16663,66682344.3390211,101.0
8989,21818607.837143928,5.260798,927704.0,126.0
8990,1700000.0,0.90546,66682344.3390211,100.0
8991,21818607.837143928,0.002841,66682344.3390211,93.0
8992,21818607.837143928,0.03144,66682344.3390211,77.0
8993,21818607.837143928,0.401299,66682344.3390211,74.0
8994,21818607.837143928,0.316156,66682344.3390211,97.27631980469943
8995,21818607.837143928,1.116048,66682344.3390211,105.0
8996,21818607.837143928,0.730577,66682344.3390211,182.0
8997,21818607.837143928,5.159349,4631.0,102.0
8998,21818607.837143928,0.001312,66682344.3390211,95.0
8999,3000000.0,0.194801,66682344.3390211,91.0
9000,650000.0,1.287796,66682344.3390211,91.0
9001,21818607.837143928,0.245568,66682344.3390211,73.0
9002,373000.0,0.765315,658000.0,112.0
9003,5000000.0,5.030112,17112713.0,128.0
9004,21818607.837143928,0.11795,66682344.3390211,95.0
9005,21818607.837143928,0.061269,66682344.3390211,80.0
9006,21818607.837143928,2.844934,66682344.3390211,93.0
9007,21818607.837143928,0.984071,66682344.3390211,73.0
9008,21818607.837143928,4.250043,66682344.3390211,93.0
9009,21818607.837143928,2.13223,66682344.3390211,117.0
9010,26000000.0,4.920175,38793283.0,94.0
9011,21818607.837143928,6.735649,66682344.3390211,87.0
9012,21818607.837143928,1.134103,66682344.3390211,99.0
9013,21818607.837143928,1.348347,66682344.3390211,90.0
9014,21818607.837143928,1.462831,66682344.3390211,108.0
9015,21818607.837143928,2.284982,66682344.3390211,90.0
9016,21818607.837143928,0.939864,66682344.3390211,95.0
9017,30000000.0,7.645827,33013805.0,113.0
9018,21818607.837143928,2.58383,66682344.3390211,95.0
9019,21818607.837143928,1.558567,66682344.3390211,30.0
9020,16000000.0,1.878496,66682344.3390211,170.0
9021,21818607.837143928,0.041197,66682344.3390211,73.0
9022,28000000.0,17.26045,96188903.0,117.0
9023,21818607.837143928,0.0033,66682344.3390211,50.0
9024,21818607.837143928,1.813284,66682344.3390211,57.0
9025,21818607.837143928,1.166012,66682344.3390211,101.0
9026,21818607.837143928,1.956065,66682344.3390211,97.27631980469943
9027,21818607.837143928,1e-06,66682344.3390211,117.0
9028,21818607.837143928,0.728698,66682344.3390211,92.0
9029,21818607.837143928,0.035294,66682344.3390211,148.0
9030,21818607.837143928,1.856718,66682344.3390211,111.0
9031,1000000.0,0.016713,66682344.3390211,97.27631980469943
9032,21818607.837143928,1.133102,66682344.3390211,159.0
9033,21818607.837143928,12.642675,22586863.0,101.0
9034,21818607.837143928,0.002866,66682344.3390211,91.0
9035,21818607.837143928,0.403825,66682344.3390211,97.27631980469943
9036,21818607.837143928,2.125139,66682344.3390211,86.0
9037,21818607.837143928,2.564738,66682344.3390211,110.0
9038,21818607.837143928,3.424798,66682344.3390211,103.0
9039,21818607.837143928,0.000308,66682344.3390211,102.0
9040,21818607.837143928,3.736959,66682344.3390211,92.0
9041,21818607.837143928,1.607398,66682344.3390211,38.0
9042,21818607.837143928,1.578564,66682344.3390211,99.0
9043,23400000.0,2.864948,67000000.0,174.0
9044,21818607.837143928,0.228273,66682344.3390211,124.0
9045,21818607.837143928,0.051647,66682344.3390211,138.0
9046,21818607.837143928,0.156708,66682344.3390211,126.0
9047,750000.0,1.112812,66682344.3390211,80.0
9048,10.0,2.199072,66682344.3390211,99.0
9049,21818607.837143928,2.070949,66682344.3390211,90.0
9050,21818607.837143928,0.986074,66682344.3390211,108.0
9051,21818607.837143928,0.002709,66682344.3390211,95.0
9052,21818607.837143928,0.908184,80.0,86.0
9053,21818607.837143928,0.435576,66682344.3390211,90.0
9054,21818607.837143928,0.943604,66682344.3390211,103.0
9055,21818607.837143928,0.674662,66682344.3390211,300.0
9056,6700000.0,4.277554,66682344.3390211,130.0
9057,21818607.837143928,0.004794,66682344.3390211,79.0
9058,21818607.837143928,1.163672,66682344.3390211,1.0
9059,21818607.837143928,0.705069,66682344.3390211,119.0
9060,21818607.837143928,0.587177,66682344.3390211,104.0
9061,21818607.837143928,1.62344,39598448.0,97.27631980469943
9062,21818607.837143928,0.54007,66682344.3390211,75.0
9063,21818607.837143928,3.346003,66682344.3390211,104.0
9064,200000.0,2.058076,66682344.3390211,104.0
9065,21818607.837143928,0.002803,66682344.3390211,90.0
9066,21818607.837143928,1.055415,66682344.3390211,96.0
9067,21818607.837143928,0.344133,66682344.3390211,37.0
9068,2000000.0,2.286943,66682344.3390211,90.0
9069,21818607.837143928,0.825129,66682344.3390211,87.0
9070,12000000.0,7.216103,10652498.0,132.0
9071,21818607.837143928,2.005229,66682344.3390211,105.0
9072,21818607.837143928,0.687631,66682344.3390211,90.0
9073,21818607.837143928,0.883931,66682344.3390211,90.0
9074,21818607.837143928,4.833239,66682344.3390211,110.0
9075,21818607.837143928,0.570909,66682344.3390211,95.0
9076,21818607.837143928,0.110835,66682344.3390211,118.0
9077,21818607.837143928,0.225249,66682344.3390211,97.0
9078,21818607.837143928,0.148966,66682344.3390211,90.0
9079,21818607.837143928,0.0375,66682344.3390211,97.27631980469943
9080,21818607.837143928,0.873141,66682344.3390211,97.27631980469943
9081,21818607.837143928,5.541073,66682344.3390211,107.0
9082,21818607.837143928,0.133634,66682344.3390211,92.0
9083,21818607.837143928,0.053798,66682344.3390211,98.0
9084,21818607.837143928,0.297027,66682344.3390211,104.0
9085,21818607.837143928,0.001189,66682344.3390211,97.27631980469943
9086,21818607.837143928,0.005386,66682344.3390211,97.27631980469943
9087,21818607.837143928,5.188466,4790751.0,87.0
9088,21818607.837143928,0.001346,66682344.3390211,69.0
9089,21818607.837143928,0.905818,66682344.3390211,102.0
9090,21818607.837143928,1.294087,66682344.3390211,440.0
9091,21818607.837143928,6.402939,1787926.0,102.0
9092,21818607.837143928,0.903342,66682344.3390211,85.0
9093,21818607.837143928,0.192959,66682344.3390211,90.0
9094,21818607.837143928,0.015294,66682344.3390211,75.0
9095,21818607.837143928,0.064238,66682344.3390211,73.0
9096,21818607.837143928,1.240989,66682344.3390211,93.0
9097,21818607.837143928,1.053387,66682344.3390211,98.0
9098,21818607.837143928,1.036927,66682344.3390211,81.0
9099,21818607.837143928,0.508196,66682344.3390211,107.0
9100,8500000.0,5.933047,15861566.0,120.0
9101,21818607.837143928,1.942173,66682344.3390211,124.0
9102,21818607.837143928,6.577661,66682344.3390211,96.0
9103,21818607.837143928,0.308563,66682344.3390211,79.0
9104,21818607.837143928,0.174472,66682344.3390211,95.0
9105,21818607.837143928,0.369703,66682344.3390211,107.0
9106,21818607.837143928,0.643247,66682344.3390211,97.27631980469943
9107,21818607.837143928,1.187773,66682344.3390211,90.0
9108,21818607.837143928,0.309604,66682344.3390211,100.0
9109,21818607.837143928,2.799851,66682344.3390211,121.0
9110,21818607.837143928,0.824564,66682344.3390211,97.27631980469943
9111,21818607.837143928,0.243615,66682344.3390211,90.0
9112,21818607.837143928,1.921469,66682344.3390211,133.0
9113,21818607.837143928,0.003405,66682344.3390211,161.0
9114,21818607.837143928,0.657994,66682344.3390211,139.0
9115,1500000.0,2.333307,66682344.3390211,105.0
9116,21818607.837143928,0.036477,66682344.3390211,12.0
9117,21818607.837143928,0.039977,66682344.3390211,97.27631980469943
9118,100.0,1.349913,66682344.3390211,92.0
9119,21818607.837143928,3.679263,66682344.3390211,117.0
9120,21818607.837143928,0.074221,66682344.3390211,89.0
9121,21818607.837143928,0.017926,66682344.3390211,70.0
9122,25000.0,0.037726,66682344.3390211,97.27631980469943
9123,21818607.837143928,0.327211,66682344.3390211,91.0
9124,21818607.837143928,0.218845,66682344.3390211,68.0
9125,21818607.837143928,3.340118,66682344.3390211,95.0
9126,21818607.837143928,0.162737,66682344.3390211,135.0
9127,6900000.0,0.659046,6530000.0,115.0
9128,21818607.837143928,0.375271,66682344.3390211,53.0
9129,21818607.837143928,0.297479,66682344.3390211,100.0
9130,21818607.837143928,0.502653,66682344.3390211,88.0
9131,21818607.837143928,0.655482,4900000.0,91.0
9132,21818607.837143928,0.158931,66682344.3390211,73.0
9133,21818607.837143928,0.152116,66682344.3390211,86.0
9134,21818607.837143928,0.309836,1589109.0,96.0
9135,21818607.837143928,0.000431,66682344.3390211,107.0
9136,21818607.837143928,0.106521,66682344.3390211,78.0
9137,21818607.837143928,0.191765,66682344.3390211,78.0
9138,21818607.837143928,0.616623,66682344.3390211,90.0
9139,21818607.837143928,4.668104,66682344.3390211,90.0
9140,21818607.837143928,0.232919,66682344.3390211,97.27631980469943
9141,21818607.837143928,1.210001,66682344.3390211,123.0
9142,21818607.837143928,1.442059,66682344.3390211,111.0
9143,21818607.837143928,0.191866,66682344.3390211,96.0
9144,21818607.837143928,0.606866,66682344.3390211,128.0
9145,21818607.837143928,0.286401,66682344.3390211,75.0
9146,21818607.837143928,0.242952,66682344.3390211,91.0
9147,21818607.837143928,0.001178,66682344.3390211,97.27631980469943
9148,21818607.837143928,0.077685,66682344.3390211,97.27631980469943
9149,21818607.837143928,0.128281,66682344.3390211,97.27631980469943
9150,21818607.837143928,0.083143,66682344.3390211,83.0
9151,21818607.837143928,0.457576,66682344.3390211,104.0
9152,21818607.837143928,0.848021,66682344.3390211,80.0
9153,21818607.837143928,5.507194,66682344.3390211,108.0
9154,21818607.837143928,2.54364,1137421.0,111.0
9155,21818607.837143928,0.148918,66682344.3390211,115.0
9156,21818607.837143928,0.597861,66682344.3390211,55.0
9157,21818607.837143928,0.286364,66682344.3390211,91.0
9158,21818607.837143928,0.763369,66682344.3390211,115.0
9159,21818607.837143928,1.109136,66682344.3390211,87.0
9160,21818607.837143928,0.002013,66682344.3390211,69.0
9161,21818607.837143928,0.917896,66682344.3390211,1.0
9162,21818607.837143928,1.015912,66682344.3390211,11.0
9163,21818607.837143928,0.158599,66682344.3390211,160.0
9164,21818607.837143928,0.190998,66682344.3390211,150.0
9165,21818607.837143928,0.490584,66682344.3390211,12.0
9166,35000000.0,7.109369,66682344.3390211,150.0
9167,21818607.837143928,0.208747,66682344.3390211,98.0
9168,21818607.837143928,0.868537,66682344.3390211,73.0
9169,21818607.837143928,4.470369,830129.0,97.0
9170,21818607.837143928,0.125697,66682344.3390211,10.0
9171,21818607.837143928,1.288199,66682344.3390211,157.0
9172,21818607.837143928,0.596106,66682344.3390211,8.0
9173,21818607.837143928,0.341004,66682344.3390211,60.0
9174,21818607.837143928,2.466901,66682344.3390211,92.0
9175,21818607.837143928,0.304351,66682344.3390211,77.0
9176,21818607.837143928,1.865894,66682344.3390211,89.0
9177,21818607.837143928,0.269692,66682344.3390211,63.0
9178,51237.0,1.714401,66682344.3390211,14.0
9179,21818607.837143928,0.112326,66682344.3390211,84.0
9180,21818607.837143928,0.070244,66682344.3390211,73.0
9181,21818607.837143928,0.361934,66682344.3390211,60.0
9182,21818607.837143928,0.121225,66682344.3390211,60.0
9183,21818607.837143928,0.021875,66682344.3390211,56.0
9184,21818607.837143928,0.206222,66682344.3390211,101.0
9185,21818607.837143928,3.052225,66682344.3390211,113.0
9186,21818607.837143928,2.789697,66682344.3390211,100.0
9187,21818607.837143928,8.067119,4417667.0,90.0
9188,21818607.837143928,3.371289,66682344.3390211,95.0
9189,21818607.837143928,0.001736,66682344.3390211,88.0
9190,21818607.837143928,1.246358,66682344.3390211,75.0
9191,21818607.837143928,0.007059,66682344.3390211,97.27631980469943
9192,21818607.837143928,0.001182,66682344.3390211,107.0
9193,24000000.0,0.661658,66682344.3390211,523.0
9194,21818607.837143928,0.406157,66682344.3390211,88.0
9195,21818607.837143928,0.568722,66682344.3390211,97.0
9196,21818607.837143928,0.348704,66682344.3390211,99.0
9197,21818607.837143928,0.367665,66682344.3390211,102.0
9198,21818607.837143928,0.146222,66682344.3390211,96.0
9199,21818607.837143928,0.303726,66682344.3390211,273.0
9200,21818607.837143928,0.004425,66682344.3390211,67.0
9201,21818607.837143928,0.833545,66682344.3390211,74.0
9202,21818607.837143928,0.014118,66682344.3390211,96.0
9203,21818607.837143928,1.941475,66682344.3390211,99.0
9204,21818607.837143928,0.25404,66682344.3390211,92.0
9205,21818607.837143928,6.631736,66682344.3390211,90.0
9206,21818607.837143928,0.724011,66682344.3390211,97.27631980469943
9207,21818607.837143928,1.425007,66682344.3390211,92.0
9208,19000000.0,17.56963,140705322.0,83.0
9209,21818607.837143928,2.597629,66682344.3390211,83.0
9210,21818607.837143928,0.486972,66682344.3390211,83.0
9211,21818607.837143928,0.425356,66682344.3390211,90.0
9212,21818607.837143928,0.752001,66682344.3390211,97.0
9213,21818607.837143928,0.308694,66682344.3390211,108.0
9214,21818607.837143928,0.127079,66682344.3390211,86.0
9215,21818607.837143928,1.273364,66682344.3390211,119.0
9216,21818607.837143928,0.036471,66682344.3390211,80.0
9217,21818607.837143928,0.612263,66682344.3390211,178.0
9218,21818607.837143928,0.05165,66682344.3390211,70.0
9219,21818607.837143928,0.05488,66682344.3390211,86.0
9220,21818607.837143928,0.432939,66682344.3390211,80.0
9221,21818607.837143928,0.616048,66682344.3390211,118.0
9222,5000000.0,4.105063,66682344.3390211,87.0
9223,21818607.837143928,0.869355,66682344.3390211,90.0
9224,21818607.837143928,0.001736,66682344.3390211,82.0
9225,21818607.837143928,0.33804,66682344.3390211,97.27631980469943
9226,21818607.837143928,0.510588,66682344.3390211,86.0
9227,21818607.837143928,0.670545,66682344.3390211,90.0
9228,21818607.837143928,6.729595,66682344.3390211,121.0
9229,21818607.837143928,0.178013,66682344.3390211,90.0
9230,10000000.0,1.216923,66682344.3390211,87.0
9231,21818607.837143928,0.424104,66682344.3390211,357.0
9232,21818607.837143928,0.637441,66682344.3390211,84.0
9233,21818607.837143928,5.982091,66682344.3390211,102.0
9234,21818607.837143928,4.574494,66682344.3390211,85.0
9235,21818607.837143928,0.229955,66682344.3390211,95.0
9236,21818607.837143928,1.657725,66682344.3390211,90.0
9237,21818607.837143928,0.633855,66682344.3390211,110.0
9238,21818607.837143928,0.982457,66682344.3390211,98.0
9239,21818607.837143928,0.331978,66682344.3390211,90.0
9240,21818607.837143928,0.381072,66682344.3390211,89.0
9241,21818607.837143928,0.075737,66682344.3390211,96.0
9242,21818607.837143928,0.07304,66682344.3390211,95.0
9243,21818607.837143928,0.837392,66682344.3390211,90.0
9244,13000000.0,8.378149,754249.0,161.0
9245,25000.0,0.455584,66682344.3390211,97.27631980469943
9246,21818607.837143928,0.577076,66682344.3390211,108.0
9247,21818607.837143928,0.417214,66682344.3390211,90.0
9248,21818607.837143928,0.571738,66682344.3390211,97.27631980469943
9249,3000000.0,10.753568,66682344.3390211,115.0
9250,21818607.837143928,0.072873,66682344.3390211,87.0
9251,21818607.837143928,4.553004,66682344.3390211,110.0
9252,21818607.837143928,0.933088,66682344.3390211,120.0
9253,21818607.837143928,0.059958,66682344.3390211,77.0
9254,21818607.837143928,0.727385,66682344.3390211,69.0
9255,21818607.837143928,0.041647,66682344.3390211,110.0
9256,21818607.837143928,0.76046,66682344.3390211,100.0
9257,21818607.837143928,0.734917,66682344.3390211,124.0
9258,21818607.837143928,0.207794,66682344.3390211,79.0
9259,6229577.0,4.068005,66682344.3390211,110.0
9260,21818607.837143928,1.165088,66682344.3390211,76.0
9261,21818607.837143928,1.481442,66682344.3390211,90.0
9262,21818607.837143928,0.038459,66682344.3390211,80.0
9263,21818607.837143928,5.796763,66682344.3390211,151.0
9264,21818607.837143928,7.829821,66682344.3390211,67.0
9265,21818607.837143928,2.052774,66682344.3390211,101.0
9266,21818607.837143928,0.110404,66682344.3390211,90.0
9267,21818607.837143928,1.035997,66682344.3390211,89.0
9268,21818607.837143928,0.684208,66682344.3390211,97.27631980469943
9269,21818607.837143928,0.0977,66682344.3390211,103.0
9270,21818607.837143928,0.49439,66682344.3390211,98.0
9271,21818607.837143928,1.01793,66682344.3390211,85.0
9272,21818607.837143928,0.871076,66682344.3390211,180.0
9273,21818607.837143928,0.276956,66682344.3390211,93.0
9274,69000000.0,22.274502,543513985.0,95.0
9275,21818607.837143928,0.262952,66682344.3390211,118.0
9276,21818607.837143928,0.325084,66682344.3390211,93.0
9277,21818607.837143928,0.367375,66682344.3390211,70.0
9278,21818607.837143928,0.465513,66682344.3390211,97.27631980469943
9279,160000000.0,29.108149,825532764.0,148.0
9280,21818607.837143928,0.109565,66682344.3390211,89.0
9281,21818607.837143928,2.429683,66682344.3390211,101.0
9282,21818607.837143928,2.197807,148461.0,105.0
9283,21818607.837143928,0.037647,66682344.3390211,155.0
9284,21818607.837143928,2.115609,18315000.0,85.0
9285,36000000.0,14.575883,87416021.0,97.0
9286,21818607.837143928,0.855191,66682344.3390211,120.0
9287,21818607.837143928,0.266835,66682344.3390211,100.0
9288,21818607.837143928,0.625869,66682344.3390211,97.27631980469943
9289,21818607.837143928,1.617905,66682344.3390211,84.0
9290,21818607.837143928,0.956983,66682344.3390211,97.27631980469943
9291,21818607.837143928,6.950195,66682344.3390211,86.0
9292,21818607.837143928,0.231819,66682344.3390211,80.0
9293,70000.0,0.164002,66682344.3390211,79.0
9294,21818607.837143928,0.295014,66682344.3390211,85.0
9295,21818607.837143928,0.002328,66682344.3390211,97.0
9296,21818607.837143928,0.380865,66682344.3390211,89.0
9297,21818607.837143928,1.605963,66682344.3390211,98.0
9298,21818607.837143928,0.019669,66682344.3390211,129.0
9299,21818607.837143928,0.229221,66682344.3390211,1.0
9300,21818607.837143928,0.465912,66682344.3390211,153.0
9301,21818607.837143928,0.039662,66682344.3390211,90.0
9302,21818607.837143928,0.29325,66682344.3390211,45.0
9303,75000000.0,20.045673,632443719.0,108.0
9304,21818607.837143928,0.425882,66682344.3390211,78.0
9305,21818607.837143928,0.154221,66682344.3390211,107.0
9306,21818607.837143928,0.058183,66682344.3390211,81.0
9307,21818607.837143928,4.112883,66682344.3390211,84.0
9308,21818607.837143928,0.929577,66682344.3390211,144.0
9309,21818607.837143928,2.667953,66682344.3390211,87.0
9310,21818607.837143928,2.499612,66682344.3390211,109.0
9311,1400000.0,3.822114,66682344.3390211,88.0
9312,21818607.837143928,0.342685,66682344.3390211,84.0
9313,21818607.837143928,0.607978,66682344.3390211,80.0
9314,21818607.837143928,0.989885,66682344.3390211,81.0
9315,21818607.837143928,3.401682,66682344.3390211,100.0
9316,21818607.837143928,0.100388,66682344.3390211,1.0
9317,21818607.837143928,0.227914,66682344.3390211,94.0
9318,21818607.837143928,0.227559,66682344.3390211,1.0
9319,21818607.837143928,0.399089,66682344.3390211,97.27631980469943
9320,21818607.837143928,1.288693,66682344.3390211,75.0
9321,21818607.837143928,0.91237,66682344.3390211,108.0
9322,21818607.837143928,0.638019,66682344.3390211,88.0
9323,21818607.837143928,0.236194,66682344.3390211,110.0
9324,20000000.0,22.831649,66682344.3390211,91.0
9325,21818607.837143928,0.543036,66682344.3390211,100.0
9326,21818607.837143928,0.001179,66682344.3390211,50.0
9327,21818607.837143928,2.569793,66682344.3390211,90.0
9328,21818607.837143928,1.199804,66682344.3390211,97.0
9329,21818607.837143928,0.853784,66682344.3390211,64.0
9330,21818607.837143928,0.410033,66682344.3390211,120.0
9331,21818607.837143928,0.486657,66682344.3390211,67.0
9332,21818607.837143928,1.02508,66682344.3390211,134.0
9333,21818607.837143928,1.052173,66682344.3390211,97.27631980469943
9334,10000.0,0.339659,66682344.3390211,87.0
9335,21818607.837143928,0.085966,66682344.3390211,125.0
9336,21818607.837143928,1.217069,66682344.3390211,102.0
9337,21818607.837143928,0.416859,66682344.3390211,90.0
9338,12902809.0,1.9602,36000000.0,109.0
9339,21818607.837143928,0.362092,66682344.3390211,108.0
9340,21818607.837143928,0.437868,66682344.3390211,90.0
9341,100000.0,24.339781,15584255.0,92.0
9342,21818607.837143928,0.002789,66682344.3390211,97.27631980469943
9343,21818607.837143928,0.040583,66682344.3390211,95.0
9344,21818607.837143928,0.694834,66682344.3390211,105.0
9345,21818607.837143928,0.144899,66682344.3390211,108.0
9346,21818607.837143928,0.761288,66682344.3390211,98.0
9347,21818607.837143928,0.86896,66682344.3390211,108.0
9348,21818607.837143928,0.479288,66682344.3390211,83.0
9349,21818607.837143928,7.538272,66682344.3390211,105.0
9350,21818607.837143928,1.416587,66682344.3390211,103.0
9351,21818607.837143928,0.551158,66682344.3390211,126.0
9352,21818607.837143928,0.115571,66682344.3390211,83.0
9353,21818607.837143928,0.758472,66682344.3390211,100.0
9354,21818607.837143928,0.07805,66682344.3390211,60.0
9355,21818607.837143928,0.413309,66682344.3390211,82.0
9356,21818607.837143928,0.503146,66682344.3390211,60.0
9357,21818607.837143928,4.233209,66682344.3390211,109.0
9358,40000000.0,13.256679,240978.0,111.0
9359,60000000.0,13.793301,47664559.0,112.0
9360,21818607.837143928,0.207775,66682344.3390211,97.27631980469943
9361,21818607.837143928,1.802299,66682344.3390211,81.0
9362,21818607.837143928,1.397497,66682344.3390211,101.0
9363,1500000.0,1.070002,66682344.3390211,78.0
9364,42000.0,0.151264,66682344.3390211,81.0
9365,21818607.837143928,2.021284,66682344.3390211,83.0
9366,21818607.837143928,1.660018,66682344.3390211,97.0
9367,21818607.837143928,10.405166,66682344.3390211,84.0
9368,20000.0,1.304156,66682344.3390211,65.0
9369,21818607.837143928,3.336273,66682344.3390211,105.0
9370,21818607.837143928,0.518078,314195.0,91.0
9371,21818607.837143928,0.183471,66682344.3390211,95.0
9372,5000000.0,3.820453,66682344.3390211,96.0
9373,21818607.837143928,0.387337,66682344.3390211,65.0
9374,21818607.837143928,0.387414,66682344.3390211,84.0
9375,21818607.837143928,2.667622,66682344.3390211,79.0
9376,21818607.837143928,0.865532,66682344.3390211,6.0
9377,21818607.837143928,1.158989,66682344.3390211,90.0
9378,21818607.837143928,0.121553,66682344.3390211,90.0
9379,21818607.837143928,0.19438,66682344.3390211,78.0
9380,21818607.837143928,0.155882,66682344.3390211,90.0
