,ID,Adult,Not Adult,NotInCollection,InCollection,English /Non English,ExYear,ExMonth,ExDay,Canceled,In Production,Planned,Post Production,Released,Rumored,Unknown
15088,37794,1,0,1,0,0,2012,11,9,0,0,0,0,1,0,0
15089,37797,1,0,1,0,1,2015,8,21,0,0,0,0,1,0,0
15090,37798,1,0,1,0,1,1932,9,12,0,0,0,0,1,0,0
15091,37799,1,0,1,0,1,2013,9,2,0,0,0,0,1,0,0
15092,37800,1,0,1,0,1,2013,10,15,0,0,0,0,1,0,0
15093,37802,1,0,1,0,0,2014,9,30,0,0,0,0,1,0,0
15094,37806,1,0,0,1,0,2006,1,1,0,0,0,0,1,0,0
15095,37807,1,0,1,0,1,1997,5,23,0,0,0,0,1,0,0
15096,37809,1,0,1,0,0,1930,5,28,0,0,0,0,1,0,0
15097,37810,1,0,1,0,1,2009,11,3,0,0,0,0,1,0,0
15098,37811,1,0,1,0,0,2011,2,16,0,0,0,0,1,0,0
15099,37812,1,0,1,0,1,1932,10,15,0,0,0,0,1,0,0
15100,37813,1,0,0,1,0,1967,12,8,0,0,0,0,1,0,0
15101,37816,1,0,1,0,1,2014,3,20,0,0,0,0,1,0,0
15102,37817,1,0,1,0,1,2014,12,2,0,0,0,0,1,0,0
15103,37819,1,0,1,0,1,2015,5,22,0,0,0,0,1,0,0
15104,37820,1,0,1,0,1,2014,11,4,0,0,0,0,1,0,0
15105,37822,1,0,1,0,1,2013,6,22,0,0,0,0,1,0,0
15106,37823,1,0,1,0,0,2014,11,6,0,0,0,0,1,0,0
15107,37825,1,0,1,0,0,1960,9,30,0,0,0,0,1,0,0
15108,37826,1,0,1,0,0,2015,5,28,0,0,0,0,1,0,0
15109,37828,1,0,1,0,1,2010,1,6,0,0,0,0,1,0,0
15110,37830,1,0,1,0,0,2007,4,8,0,0,0,0,1,0,0
15111,37833,1,0,1,0,0,1986,10,12,0,0,0,0,1,0,0
15112,37834,1,0,1,0,0,2008,9,2,0,0,0,0,1,0,0
15113,37837,1,0,1,0,0,2012,11,16,0,0,0,0,1,0,0
15114,37838,1,0,1,0,1,2010,2,4,0,0,0,0,1,0,0
15115,37841,1,0,1,0,1,2014,2,20,0,0,0,0,1,0,0
15116,37842,1,0,1,0,0,1976,10,3,0,0,0,0,1,0,0
15117,37845,1,0,1,0,1,1979,8,17,0,0,0,0,1,0,0
15118,37847,1,0,1,0,1,1978,10,2,0,0,0,0,1,0,0
15119,37849,1,0,1,0,1,2014,11,4,0,0,0,0,1,0,0
15120,37850,1,0,1,0,1,1941,11,28,0,0,0,0,1,0,0
15121,37853,1,0,1,0,1,1930,7,19,0,0,0,0,1,0,0
15122,37856,1,0,1,0,0,2014,12,27,0,0,0,0,1,0,0
15123,37857,1,0,1,0,1,2016,8,7,0,0,0,0,1,0,0
15124,37859,1,0,1,0,1,1970,3,18,0,0,0,0,1,0,0
15125,37861,1,0,1,0,0,2013,10,2,0,0,0,0,1,0,0
15126,37862,1,0,1,0,0,2010,3,24,0,0,0,0,1,0,0
15127,37863,1,0,1,0,1,2014,5,13,0,0,0,0,1,0,0
15128,37864,1,0,1,0,1,2016,11,3,0,0,0,0,1,0,0
15129,37866,1,0,0,1,0,1936,7,15,0,0,0,0,1,0,0
15130,37867,1,0,0,1,0,1968,12,28,0,0,0,0,1,0,0
15131,37870,1,0,1,0,1,2012,5,18,0,0,0,0,1,0,0
15132,37872,1,0,1,0,1,1966,2,12,0,0,0,0,1,0,0
15133,37873,1,0,1,0,1,1962,5,25,0,0,0,0,1,0,0
15134,37877,1,0,1,0,1,1958,2,5,0,0,0,0,1,0,0
15135,37887,1,0,0,1,1,1953,6,12,0,0,0,0,1,0,0
15136,37890,1,0,1,0,1,2013,5,18,0,0,0,0,1,0,0
15137,37891,1,0,0,1,1,1955,4,17,0,0,0,0,1,0,0
15138,37893,1,0,0,1,1,1955,7,31,0,0,0,0,1,0,0
15139,37898,1,0,1,0,1,1961,10,31,0,0,0,0,1,0,0
15140,37900,1,0,1,0,1,2011,11,10,0,0,0,0,1,0,0
15141,37901,1,0,1,0,0,2013,3,7,0,0,0,0,1,0,0
15142,37902,1,0,1,0,1,2013,9,4,0,0,0,0,1,0,0
15143,37903,1,0,1,0,1,1943,5,11,0,0,0,0,1,0,0
15144,37907,1,0,1,0,1,2013,6,15,0,0,0,0,1,0,0
15145,37910,1,0,1,0,0,2012,9,14,0,0,0,0,1,0,0
15146,37912,1,0,1,0,1,2015,4,16,0,0,0,0,1,0,0
15147,37915,1,0,1,0,1,2014,11,8,0,0,0,0,1,0,0
15148,37918,1,0,1,0,1,2014,8,22,0,0,0,0,1,0,0
15149,37921,1,0,0,1,0,1978,9,14,0,0,0,0,1,0,0
15150,37923,1,0,1,0,1,1988,5,14,0,0,0,0,1,0,0
15151,37926,1,0,1,0,1,2016,11,17,0,0,0,0,1,0,0
15152,37927,1,0,1,0,1,1955,4,15,0,0,0,0,1,0,0
15153,37928,1,0,1,0,1,2014,9,19,0,0,0,0,1,0,0
15154,37930,1,0,1,0,1,1989,3,2,0,0,0,0,1,0,0
15155,37932,1,0,1,0,1,2013,9,10,0,0,0,0,1,0,0
15156,37939,1,0,0,1,1,2011,1,3,0,0,0,0,1,0,0
15157,37940,1,0,1,0,1,1982,1,1,0,0,0,0,1,0,0
15158,37941,1,0,1,0,1,1943,12,4,0,0,0,0,1,0,0
15159,37942,1,0,0,1,1,2003,3,18,0,0,0,0,1,0,0
15160,37943,1,0,1,0,1,1953,11,8,0,0,0,0,1,0,0
15161,37947,1,0,1,0,1,2016,9,23,0,0,0,0,1,0,0
15162,37948,1,0,1,0,1,2013,2,5,0,0,0,0,1,0,0
15163,37949,1,0,1,0,0,2000,8,26,0,0,0,0,1,0,0
15164,37950,1,0,1,0,1,2013,3,13,0,0,0,0,1,0,0
15165,37952,1,0,1,0,1,2009,8,5,0,0,0,0,1,0,0
15166,37954,1,0,1,0,0,2011,9,28,0,0,0,0,1,0,0
15167,37956,1,0,1,0,1,2013,11,15,0,0,0,0,1,0,0
15168,37959,1,0,1,0,1,1988,10,5,0,0,0,0,1,0,0
15169,37962,1,0,0,1,1,1944,3,30,0,0,0,0,1,0,0
15170,37970,1,0,0,1,1,2014,11,18,0,0,0,0,1,0,0
15171,37971,1,0,1,0,0,1972,6,4,0,0,0,0,1,0,0
15172,37972,1,0,1,0,1,2014,2,28,0,0,0,0,1,0,0
15173,37974,1,0,1,0,1,1919,12,28,0,0,0,0,1,0,0
15174,37979,1,0,1,0,0,2008,11,19,0,0,0,0,1,0,0
15175,37980,1,0,1,0,0,1988,1,1,0,0,0,0,1,0,0
15176,37981,1,0,1,0,0,1928,7,14,0,0,0,0,1,0,0
15177,37982,1,0,1,0,1,2005,12,3,0,0,0,0,1,0,0
15178,37984,1,0,1,0,1,2004,8,11,0,0,0,0,1,0,0
15179,37985,1,0,1,0,1,2005,1,1,0,0,0,0,1,0,0
15180,37987,1,0,1,0,1,2008,3,11,0,0,0,0,1,0,0
15181,37988,1,0,1,0,1,2009,2,11,0,0,0,0,1,0,0
15182,37990,1,0,1,0,1,2012,4,5,0,0,0,0,1,0,0
15183,37994,1,0,1,0,0,2013,10,19,0,0,0,0,1,0,0
15184,37995,1,0,1,0,1,1999,1,1,0,0,0,0,1,0,0
15185,37996,1,0,1,0,0,2010,1,20,0,0,0,0,1,0,0
15186,37998,1,0,1,0,1,2013,10,4,0,0,0,0,1,0,0
15187,38000,1,0,1,0,0,1919,9,18,0,0,0,0,1,0,0
15188,38006,1,0,1,0,1,1996,1,1,0,0,0,0,1,0,0
15189,38007,1,0,0,1,1,1984,6,5,0,0,0,0,1,0,0
15190,38017,1,0,0,1,1,2006,7,21,0,0,0,0,1,0,0
15191,38023,1,0,1,0,1,1973,8,11,0,0,0,0,1,0,0
15192,38026,1,0,1,0,0,2012,5,27,0,0,0,0,1,0,0
15193,38028,1,0,0,1,1,1960,2,22,0,0,0,0,1,0,0
15194,38029,1,0,1,0,1,1945,5,4,0,0,0,0,1,0,0
15195,38034,1,0,1,0,1,2014,7,11,0,0,0,0,1,0,0
15196,38035,1,0,1,0,1,1970,1,12,0,0,0,0,1,0,0
15197,38037,1,0,1,0,1,2013,11,15,0,0,0,0,1,0,0
15198,38039,1,0,1,0,0,2013,12,7,0,0,0,0,1,0,0
15199,38040,1,0,1,0,1,2014,3,2,0,0,0,1,0,0,0
15200,38042,1,0,1,0,1,2016,3,25,0,0,0,0,1,0,0
15201,38043,1,0,1,0,0,1979,4,9,0,0,0,0,1,0,0
15202,38045,1,0,1,0,1,2014,2,12,0,0,0,0,1,0,0
15203,38048,1,0,0,1,1,2001,1,1,0,0,0,0,1,0,0
15204,38050,1,0,1,0,0,1970,10,26,0,0,0,0,0,1,0
15205,38056,1,0,1,0,1,2011,10,21,0,0,0,0,1,0,0
15206,38057,1,0,1,0,1,2012,5,16,0,0,0,0,1,0,0
15207,38058,1,0,1,0,1,2009,7,2,0,0,0,0,1,0,0
15208,38059,1,0,1,0,0,2006,2,15,0,0,0,0,1,0,0
15209,38064,1,0,1,0,1,1936,2,15,0,0,0,0,1,0,0
15210,38069,1,0,1,0,1,2013,8,9,0,0,0,0,1,0,0
15211,38070,1,0,1,0,0,2015,8,31,0,0,0,1,0,0,0
15212,38074,1,0,1,0,0,2004,10,21,0,0,0,0,1,0,0
15213,38075,1,0,1,0,0,2016,3,18,0,0,0,0,1,0,0
15214,38076,1,0,1,0,1,2013,1,15,0,0,0,0,1,0,0
15215,38077,1,0,1,0,1,1992,12,27,0,0,0,0,1,0,0
15216,38082,1,0,1,0,1,1930,6,12,0,0,0,0,1,0,0
15217,38085,1,0,0,1,0,2013,9,28,0,0,0,0,1,0,0
15218,38088,1,0,1,0,1,2006,3,20,0,0,0,0,1,0,0
15219,38089,1,0,1,0,0,1982,4,20,0,0,0,0,1,0,0
15220,38090,1,0,1,0,0,1983,10,18,0,0,0,0,1,0,0
15221,38091,1,0,1,0,1,2010,1,1,0,0,0,0,1,0,0
15222,38092,1,0,1,0,1,2009,1,19,0,0,0,0,1,0,0
15223,38093,1,0,0,1,1,1958,4,6,0,0,0,0,1,0,0
15224,38098,1,0,1,0,1,1967,10,31,0,0,0,0,1,0,0
15225,38099,1,0,1,0,0,1997,1,30,0,0,0,0,1,0,0
15226,38105,1,0,1,0,0,2015,10,16,0,0,0,0,1,0,0
15227,38106,1,0,1,0,1,1951,11,22,0,0,0,0,1,0,0
15228,38108,1,0,1,0,1,2012,4,26,0,0,0,0,1,0,0
15229,38110,1,0,1,0,1,2001,1,20,0,0,0,0,1,0,0
15230,38114,1,0,1,0,1,2017,2,6,0,0,0,0,1,0,0
15231,38116,1,0,1,0,1,2002,4,28,0,0,0,0,1,0,0
15232,38117,1,0,1,0,1,2011,3,10,0,0,0,0,1,0,0
15233,38120,1,0,1,0,1,1950,6,12,0,0,0,0,1,0,0
15234,38123,1,0,1,0,0,1976,2,4,0,0,0,0,1,0,0
15235,38127,1,0,1,0,1,1960,6,13,0,0,0,0,1,0,0
15236,38128,1,0,1,0,0,1967,2,2,0,0,0,0,1,0,0
15237,38130,1,0,1,0,1,1981,1,10,0,0,0,0,1,0,0
15238,38131,1,0,1,0,0,2009,1,4,0,0,0,0,1,0,0
15239,38134,1,0,1,0,0,2016,7,4,0,0,0,0,1,0,0
15240,38135,1,0,1,0,1,2009,4,24,0,0,0,0,1,0,0
15241,38138,1,0,1,0,1,1982,1,1,0,0,0,0,1,0,0
15242,38140,1,0,1,0,1,1929,10,26,0,0,0,0,1,0,0
15243,38146,1,0,1,0,0,2012,7,1,0,0,0,0,1,0,0
15244,38154,1,0,1,0,1,2002,5,11,0,0,0,0,1,0,0
15245,38158,1,0,1,0,1,1973,11,24,0,0,0,0,1,0,0
15246,38159,1,0,1,0,0,1930,6,7,0,0,0,0,1,0,0
15247,38163,1,0,1,0,0,1973,1,1,0,0,0,0,1,0,0
15248,38166,1,0,1,0,1,2016,3,18,0,0,0,0,1,0,0
15249,38170,1,0,1,0,0,2014,2,28,0,0,0,0,1,0,0
15250,38171,1,0,1,0,1,1998,6,12,0,0,0,0,1,0,0
15251,38173,1,0,1,0,1,1996,1,1,0,0,0,0,1,0,0
15252,38174,1,0,1,0,1,2005,4,2,0,0,0,0,1,0,0
15253,38176,1,0,1,0,0,1972,9,11,0,0,0,0,1,0,0
15254,38177,1,0,1,0,1,2014,7,19,0,0,0,0,1,0,0
15255,38179,1,0,1,0,1,2016,5,13,0,0,0,0,1,0,0
15256,38182,1,0,1,0,1,2014,10,14,0,0,0,0,1,0,0
15257,38186,1,0,1,0,1,1954,12,6,0,0,0,0,1,0,0
15258,38189,1,0,1,0,0,1983,12,28,0,0,0,0,1,0,0
15259,38191,1,0,1,0,0,2016,11,3,0,0,0,0,1,0,0
15260,38192,1,0,0,1,1,1983,1,4,0,0,0,0,1,0,0
15261,38194,1,0,1,0,1,1985,1,18,0,0,0,0,1,0,0
15262,38195,1,0,0,1,0,2008,12,26,0,0,0,0,1,0,0
15263,38201,1,0,0,1,0,1975,12,22,0,0,0,0,1,0,0
15264,38208,1,0,1,0,0,2009,4,30,0,0,0,0,1,0,0
15265,38209,1,0,1,0,0,1946,2,15,0,0,0,0,1,0,0
15266,38211,1,0,1,0,0,2015,1,10,0,0,0,0,1,0,0
15267,38213,1,0,1,0,1,2011,11,17,0,0,0,0,1,0,0
15268,38216,1,0,1,0,1,2006,8,9,0,0,0,0,1,0,0
15269,38219,1,0,1,0,1,2011,1,11,0,0,0,0,1,0,0
15270,38220,1,0,1,0,1,1998,4,10,0,0,0,0,1,0,0
15271,38222,1,0,1,0,0,2016,3,25,0,0,0,0,1,0,0
15272,38229,1,0,1,0,1,2013,5,9,0,0,0,0,1,0,0
15273,38232,1,0,1,0,1,2014,7,3,0,0,0,0,1,0,0
15274,38234,1,0,1,0,0,2012,3,16,0,0,0,0,1,0,0
15275,38237,1,0,1,0,1,1974,10,4,0,0,0,0,1,0,0
15276,38243,1,0,1,0,1,1968,1,1,0,0,0,0,1,0,0
15277,38244,1,0,1,0,0,2011,8,18,0,0,0,0,1,0,0
15278,38245,1,0,1,0,1,2016,2,15,0,0,0,0,1,0,0
15279,38246,1,0,1,0,1,2014,4,26,0,0,0,0,1,0,0
15280,38251,1,0,1,0,1,1986,2,6,0,0,0,0,1,0,0
15281,38253,1,0,1,0,0,1991,9,18,0,0,0,0,1,0,0
15282,38255,1,0,1,0,1,1974,10,9,0,0,0,0,1,0,0
15283,38262,1,0,1,0,1,1977,1,1,0,0,0,0,1,0,0
15284,38263,1,0,1,0,1,1964,7,12,0,0,0,0,1,0,0
15285,38270,1,0,1,0,0,2014,8,30,0,0,0,0,1,0,0
15286,38271,1,0,1,0,0,1995,4,29,0,0,0,0,1,0,0
15287,38272,1,0,1,0,1,2012,8,8,0,0,0,0,1,0,0
15288,38274,1,0,1,0,1,2013,2,6,0,0,0,0,1,0,0
15289,38286,1,0,0,1,1,2000,12,30,0,0,0,0,1,0,0
15290,38290,1,0,1,0,1,1975,5,1,0,0,0,0,1,0,0
15291,38292,1,0,0,1,0,1977,5,1,0,0,0,0,1,0,0
15292,38294,1,0,1,0,1,2008,1,7,0,0,0,0,1,0,0
15293,38299,1,0,1,0,0,1995,11,28,0,0,0,0,1,0,0
15294,38304,1,0,1,0,1,1987,4,24,0,0,0,0,1,0,0
15295,38307,1,0,1,0,0,1996,3,10,0,0,0,0,1,0,0
15296,38310,1,0,1,0,1,2015,5,19,0,0,0,0,1,0,0
15297,38311,1,0,1,0,0,2001,8,18,0,0,0,0,1,0,0
15298,38314,1,0,1,0,1,2007,3,23,0,0,0,0,1,0,0
15299,38315,1,0,1,0,1,2014,8,8,0,0,0,0,1,0,0
15300,38319,1,0,1,0,0,2012,11,15,0,0,0,0,1,0,0
15301,38322,1,0,1,0,0,1971,9,4,0,0,0,0,1,0,0
15302,38324,1,0,1,0,1,2005,8,26,0,0,0,0,1,0,0
15303,38325,1,0,1,0,0,1961,6,6,0,0,0,0,1,0,0
15304,38326,1,0,1,0,1,1982,7,29,0,0,0,0,1,0,0
15305,38327,1,0,1,0,0,1987,1,1,0,0,0,0,1,0,0
15306,38328,1,0,1,0,0,1987,12,23,0,0,0,0,1,0,0
15307,38329,1,0,1,0,0,1983,1,1,0,0,0,0,1,0,0
15308,38331,1,0,1,0,1,1983,12,29,0,0,0,0,1,0,0
15309,38332,1,0,1,0,1,1968,5,17,0,0,0,0,1,0,0
15310,38340,1,0,1,0,1,2008,8,2,0,0,0,0,1,0,0
15311,38347,1,0,1,0,1,2000,1,12,0,0,0,0,1,0,0
15312,38348,1,0,1,0,0,2013,3,20,0,0,0,0,1,0,0
15313,38349,1,0,1,0,0,1962,3,11,0,0,0,0,1,0,0
15314,38359,1,0,0,1,1,2016,6,22,0,0,0,0,1,0,0
15315,38360,1,0,1,0,0,2014,11,27,0,0,0,0,1,0,0
15316,38361,1,0,1,0,1,1982,3,4,0,0,0,0,1,0,0
15317,38364,1,0,0,1,1,2015,6,23,0,0,0,0,1,0,0
15318,38366,1,0,1,0,0,1994,9,23,0,0,0,0,1,0,0
15319,38368,1,0,1,0,1,2014,4,10,0,0,0,0,1,0,0
15320,38369,1,0,1,0,1,1991,11,13,0,0,0,0,1,0,0
15321,38373,1,0,1,0,1,2008,11,14,0,0,0,0,1,0,0
15322,38374,1,0,1,0,0,2003,6,11,0,0,0,0,1,0,0
15323,38376,1,0,1,0,0,1960,10,27,0,0,0,0,1,0,0
15324,38377,1,0,1,0,1,1991,2,8,0,0,0,0,1,0,0
15325,38378,1,0,1,0,1,2002,1,1,0,0,0,0,1,0,0
15326,38379,1,0,1,0,1,2006,1,1,0,0,0,0,1,0,0
15327,38381,1,0,1,0,1,2006,11,4,0,0,0,0,1,0,0
15328,38395,1,0,1,0,1,1991,1,1,0,0,0,0,1,0,0
15329,38396,1,0,1,0,1,1998,5,19,0,0,0,0,1,0,0
15330,38398,1,0,1,0,1,1989,1,2,0,0,0,0,1,0,0
15331,38400,1,0,1,0,1,2008,1,2,0,0,0,0,1,0,0
15332,38402,1,0,1,0,1,2008,12,14,0,0,0,0,1,0,0
15333,38403,1,0,1,0,0,1963,2,4,0,0,0,0,1,0,0
15334,38404,1,0,1,0,1,1998,1,1,0,0,0,0,1,0,0
15335,38405,1,0,0,1,1,2011,8,23,0,0,0,0,1,0,0
15336,38408,1,0,1,0,1,1998,7,19,0,0,0,0,1,0,0
15337,38414,1,0,1,0,1,1971,2,4,0,0,0,0,1,0,0
15338,38415,1,0,1,0,0,1974,8,22,0,0,0,0,1,0,0
15339,38416,1,0,1,0,1,2004,1,1,0,0,0,0,1,0,0
15340,38417,1,0,1,0,1,2013,8,10,0,0,0,0,1,0,0
15341,38419,1,0,1,0,1,2013,6,12,0,0,0,0,1,0,0
15342,38422,1,0,1,0,1,1977,1,7,0,0,0,0,1,0,0
15343,38426,1,0,1,0,0,2012,4,10,0,0,0,0,1,0,0
15344,38429,1,0,1,0,0,2013,6,9,0,0,0,0,1,0,0
15345,38430,1,0,1,0,0,2008,11,7,0,0,0,0,1,0,0
15346,38440,1,0,1,0,0,1994,3,20,0,0,0,0,1,0,0
15347,38442,1,0,1,0,0,1998,1,1,0,0,0,0,1,0,0
15348,38443,1,0,1,0,0,1962,8,3,0,0,0,0,1,0,0
15349,38446,1,0,1,0,1,2008,3,12,0,0,0,0,1,0,0
15350,38447,1,0,1,0,1,2015,6,16,0,0,0,0,1,0,0
15351,38449,1,0,1,0,1,2015,4,8,0,0,0,0,1,0,0
15352,38451,1,0,1,0,0,2010,4,9,0,0,0,0,1,0,0
15353,38453,1,0,1,0,1,1997,11,23,0,0,0,0,1,0,0
15354,38454,1,0,1,0,0,2015,6,24,0,0,0,0,1,0,0
15355,38457,1,0,1,0,1,2013,5,26,0,0,0,0,1,0,0
15356,38458,1,0,1,0,1,2015,6,7,0,0,0,0,1,0,0
15357,38459,1,0,1,0,0,1974,7,31,0,0,0,0,1,0,0
15358,38460,1,0,1,0,0,1978,12,11,0,0,0,0,1,0,0
15359,38461,1,0,0,1,1,2013,3,3,0,0,0,0,1,0,0
15360,38465,1,0,1,0,1,2015,7,30,0,0,0,0,1,0,0
15361,38467,1,0,0,1,0,1982,3,13,0,0,0,0,1,0,0
15362,38469,1,0,1,0,0,2001,1,1,0,0,0,0,1,0,0
15363,38470,1,0,1,0,1,1975,9,1,0,0,0,0,1,0,0
15364,38471,1,0,1,0,1,1954,1,1,0,0,0,0,1,0,0
15365,38474,1,0,1,0,0,1962,11,10,0,0,0,0,1,0,0
15366,38475,1,0,1,0,0,2006,1,1,0,0,0,0,1,0,0
15367,38479,1,0,1,0,1,2014,6,15,0,0,0,0,1,0,0
15368,38482,1,0,0,1,0,2015,1,28,0,0,0,0,1,0,0
15369,38484,1,0,1,0,1,2011,1,1,0,0,0,0,1,0,0
15370,38491,1,0,1,0,1,1947,6,6,0,0,0,0,1,0,0
15371,38492,1,0,0,1,1,1989,2,26,0,0,0,0,1,0,0
15372,38495,1,0,1,0,0,2005,1,1,0,0,0,0,1,0,0
15373,38497,1,0,0,1,1,1973,9,23,0,0,0,0,1,0,0
15374,38498,1,0,1,0,1,2014,8,3,0,0,0,0,1,0,0
15375,38500,1,0,1,0,0,2015,6,18,0,0,0,0,1,0,0
15376,38501,1,0,1,0,0,1954,12,24,0,0,0,0,1,0,0
15377,38502,1,0,1,0,1,2016,5,15,0,0,0,0,1,0,0
15378,38503,1,0,1,0,1,2008,6,20,0,0,0,0,1,0,0
15379,38505,1,0,1,0,1,2013,11,28,0,0,0,0,1,0,0
15380,38506,1,0,1,0,1,1929,8,11,0,0,0,0,1,0,0
15381,38508,1,0,1,0,1,2012,8,6,0,0,0,0,1,0,0
15382,38512,1,0,1,0,1,2014,10,9,0,0,0,0,1,0,0
15383,38513,1,0,1,0,0,2015,3,19,0,0,0,0,1,0,0
15384,38514,1,0,1,0,1,2015,7,8,0,0,0,0,1,0,0
15385,38523,1,0,1,0,1,1997,2,25,0,0,0,0,1,0,0
15386,38525,1,0,1,0,1,1962,3,21,0,0,0,0,1,0,0
15387,38527,1,0,1,0,1,2014,9,25,0,0,0,0,1,0,0
15388,38529,1,0,1,0,1,2015,11,22,0,0,0,0,1,0,0
15389,38534,1,0,1,0,0,2006,12,8,0,0,0,0,1,0,0
15390,38542,1,0,1,0,1,2005,4,2,0,0,0,0,0,1,0
15391,38545,1,0,1,0,1,2009,1,1,0,0,0,0,1,0,0
15392,38546,1,0,1,0,1,2015,1,27,0,0,0,0,1,0,0
15393,38547,1,0,1,0,1,2008,1,1,0,0,0,0,1,0,0
15394,38548,1,0,1,0,1,2015,3,6,0,0,0,0,1,0,0
15395,38549,1,0,1,0,1,1934,1,2,0,0,0,0,1,0,0
15396,38550,1,0,1,0,0,1969,1,25,0,0,0,0,1,0,0
15397,38553,1,0,1,0,0,1954,6,20,0,0,0,0,1,0,0
15398,38556,1,0,1,0,1,2013,5,15,0,0,0,0,1,0,0
15399,38562,1,0,1,0,1,2002,1,18,0,0,0,0,1,0,0
15400,38567,1,0,1,0,1,2009,8,14,0,0,0,0,1,0,0
15401,38570,1,0,1,0,0,2014,3,7,0,0,0,0,1,0,0
15402,38572,1,0,1,0,1,2013,10,18,0,0,0,0,1,0,0
15403,38574,1,0,1,0,1,1979,12,8,0,0,0,0,1,0,0
15404,38576,1,0,1,0,0,1991,1,1,0,0,0,0,1,0,0
15405,38577,1,0,1,0,0,1970,12,22,0,0,0,0,1,0,0
15406,38578,1,0,1,0,0,1971,9,9,0,0,0,0,1,0,0
15407,38579,1,0,0,1,1,1965,9,7,0,0,0,0,1,0,0
15408,38581,1,0,1,0,1,1984,9,1,0,0,0,0,1,0,0
15409,38585,1,0,1,0,0,2004,1,1,0,0,0,0,1,0,0
15410,38587,1,0,1,0,0,2014,7,2,0,0,0,0,1,0,0
15411,38588,1,0,1,0,0,2009,9,17,0,0,0,0,1,0,0
15412,38589,1,0,1,0,0,2013,8,29,0,0,0,0,1,0,0
15413,38590,1,0,1,0,0,2004,6,17,0,0,0,0,1,0,0
15414,38591,1,0,1,0,1,1954,3,8,0,0,0,0,1,0,0
15415,38594,1,0,1,0,1,2010,1,21,0,0,0,0,1,0,0
15416,38596,1,0,1,0,1,2014,1,20,0,0,0,0,1,0,0
15417,38597,1,0,1,0,0,2013,12,20,0,0,0,0,1,0,0
15418,38598,1,0,1,0,0,2015,6,24,0,0,0,0,1,0,0
15419,38602,1,0,1,0,1,1945,9,6,0,0,0,0,1,0,0
15420,38605,1,0,1,0,1,2001,4,22,0,0,0,0,1,0,0
15421,38608,1,0,1,0,1,2004,12,2,0,0,0,0,1,0,0
15422,38609,1,0,1,0,1,2009,11,1,0,0,0,0,1,0,0
15423,38612,1,0,1,0,1,2015,10,27,0,0,0,0,1,0,0
15424,38613,1,0,1,0,1,2010,4,24,0,0,0,0,1,0,0
15425,38615,1,0,1,0,0,1972,4,15,0,0,0,0,1,0,0
15426,38619,1,0,0,1,1,2010,8,21,0,0,0,0,1,0,0
15427,38621,1,0,1,0,0,1978,11,11,0,0,0,0,1,0,0
15428,38622,1,0,1,0,1,2006,10,30,0,0,0,0,1,0,0
15429,38624,1,0,1,0,1,1986,12,19,0,0,0,0,1,0,0
15430,38625,1,0,1,0,0,1988,11,11,0,0,0,0,1,0,0
15431,38626,1,0,1,0,0,1990,4,13,0,0,0,0,1,0,0
15432,38629,1,0,1,0,0,2000,6,30,0,0,0,0,1,0,0
15433,38630,1,0,1,0,0,1978,1,12,0,0,0,0,1,0,0
15434,38632,1,0,1,0,0,1975,8,1,0,0,0,0,1,0,0
15435,38633,1,0,1,0,0,2002,1,1,0,0,0,0,1,0,0
15436,38636,1,0,1,0,1,1976,9,1,0,0,0,0,1,0,0
15437,38637,1,0,0,1,0,1992,1,1,0,0,0,0,1,0,0
15438,38638,1,0,1,0,0,2003,5,21,0,0,0,0,1,0,0
15439,38639,1,0,1,0,1,2014,1,6,0,0,0,0,1,0,0
15440,38645,1,0,1,0,0,2015,11,1,0,0,0,0,1,0,0
15441,38646,1,0,1,0,0,2004,12,2,0,0,0,0,1,0,0
15442,38650,1,0,1,0,0,2006,3,18,0,0,0,0,1,0,0
15443,38651,1,0,1,0,0,2004,7,3,0,0,0,0,1,0,0
15444,38654,1,0,1,0,1,2013,10,3,0,0,0,0,1,0,0
15445,38656,1,0,1,0,0,1980,12,4,0,0,0,0,1,0,0
15446,38657,1,0,1,0,1,1945,7,27,0,0,0,0,1,0,0
15447,38658,1,0,1,0,0,2015,8,19,0,0,0,0,1,0,0
15448,38659,1,0,1,0,1,2015,10,21,0,0,0,0,1,0,0
15449,38664,1,0,1,0,1,2008,12,21,0,0,0,0,1,0,0
15450,38668,1,0,1,0,1,2013,5,7,0,0,0,0,1,0,0
15451,38669,1,0,1,0,1,2015,2,3,0,0,0,0,1,0,0
15452,38677,1,0,0,1,1,2014,11,15,0,0,0,0,1,0,0
15453,38679,1,0,1,0,0,2012,3,22,0,0,0,0,1,0,0
15454,38681,1,0,1,0,1,1986,2,9,0,0,0,0,1,0,0
15455,38683,1,0,1,0,1,1992,2,11,0,0,0,0,1,0,0
15456,38684,1,0,1,0,0,2011,4,21,0,0,0,0,1,0,0
15457,38687,1,0,1,0,0,2011,1,12,0,0,0,0,1,0,0
15458,38691,1,0,1,0,1,1946,8,12,0,0,0,0,1,0,0
15459,38694,1,0,1,0,1,2012,1,6,0,0,0,0,1,0,0
15460,38695,1,0,1,0,0,2012,10,18,0,0,0,0,1,0,0
15461,38697,1,0,1,0,1,2011,1,30,0,0,0,0,1,0,0
15462,38698,1,0,0,1,0,2013,12,17,0,0,0,0,1,0,0
15463,38701,1,0,1,0,1,2000,2,18,0,0,0,0,1,0,0
